app|big|mid|small|category|brand|item_name|market_price|sale_price|discount_price|date|item_specification|act
Home|家電|冷氣/暖氣|大金空調|冷暖分離式|DAIKIN 大金|【DAIKIN 大金】6-8坪R32變頻冷暖橫綱系列分離式冷氣(RXM50VVLT/FTXM50VVLT)|69900|58480|null|20221204|品牌名稱DAIKIN大金類型變頻適用於4坪~6坪7坪~9坪1對1功能冷氣暖氣R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|其他品牌|MITSUBISHI三菱重工|MITSUBISHI 三菱重工|【三菱重工】一對一6-8坪R32變頻冷暖分離式冷氣(DXK50ZSXT-W/DXC50ZSXT-W)|72000|68000|57800|20221204|品牌名稱MITSUBISHI三菱重工類型變頻適用於1坪~3坪4坪~6坪7坪~9坪1對1功能冷氣暖氣清淨除溼R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|聲寶空調|智慧空調|SAMPO 聲寶|【SAMPO 聲寶】4-6坪R32一級變頻冷暖一對一時尚型分離式空調-含智慧模組(AU-NF28DC/AM-NF28DC)|28900|26710|null|20221204|品牌名稱SAMPO聲寶類型變頻適用於4坪~6坪1對1功能冷氣暖氣除溼R32機型效能1級能效 |null|null
Home|家電|移動式空調|null|LENDIEN聯電|LENDIEN 聯電|【LENDIEN 聯電】5-7坪 R410A 10000BTU 超極冷暖型移動式冷氣機(LD-3260CH)|28800|11200|9520|20221204|品牌名稱LENDIEN聯電適用於1坪~3坪4坪~6坪7坪~9坪功能冷氣暖氣清淨除溼R410機型 |null|null
Home|家電|冷氣/暖氣|國際牌空調|冷暖分離式|Panasonic 國際牌|【Panasonic 國際牌】5-7坪 R32 一級能效變頻冷暖分離式冷氣(CU-RX40JHA2/CS-RX40JA2)|51400|48400|41624|20221204|品牌名稱Panasonic國際牌類型變頻適用於4坪~6坪1對1功能冷氣暖氣R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|聲寶空調|1級能效|SAMPO 聲寶|【SAMPO 聲寶】5-6坪一級變頻冷暖分離式冷氣(AU-QC41DC/AM-QC41DC)|37900|30900|27810|20221204|品牌名稱SAMPO聲寶類型變頻適用於4坪~6坪1對1功能冷氣暖氣R410機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|國際牌空調|變頻分離式|Panasonic 國際牌|【Panasonic 國際牌】5-6坪R32一級變頻冷專K系列分離式空調(CS-K40FA2/CU-K40FCA2)|40900|37200|31992|20221204|品牌名稱Panasonic國際牌類型變頻適用於4坪~6坪1對1功能冷氣R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|本月主打|貨物稅補助最高2千| |【RECHI 瑞智】5-7坪 冷暖變頻一級分離式一對一冷氣(RAM-HS36DC/RAU-HS36DC)|29900|27900|null|20221204|品牌名稱類型變頻適用於4坪~6坪1對1功能冷氣暖氣除溼R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|冷氣遙控器|國際牌適用| |【企鵝寶寶】國際牌原廠 變頻冷暖冷氣液晶遙控器(C8024-610)|500|345|276|20221204|品牌名稱適用於國際 |null|null
Home|家電|冷氣/暖氣|其他品牌|SHARP夏普|SHARP 夏普|【SHARP 夏普】11坪變頻冷暖分離式冷氣(AY-71WESH-W/AE-71WESH)|59990|54900|null|20221204|品牌名稱SHARP夏普類型變頻適用於10坪~12坪1對1功能冷氣暖氣R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|其他品牌|GREE格力|GREE 格力|【GREE 格力】6-7坪 變頻冷專分離冷氣(GSA-41CO/GSA-41CI)|42999|31480|26443|20221204|品牌名稱GREE格力類型變頻適用於4坪~6坪7坪~9坪1對1功能冷氣R32機型效能5級能效 |null|null
Home|家電|冷氣/暖氣|大金空調|1級能效|DAIKIN 大金|【DAIKIN 大金】4坪+8坪R32一級變頻冷暖一對二分離式空調(2MXP85WVLT/CTXP25TVLT+CTXP50WVLT)|129000|110490|95021|20221204|品牌名稱DAIKIN大金類型變頻適用於4坪~6坪7坪~9坪1對2功能冷氣暖氣R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|日立空調|變頻分離式|HITACHI 日立|【HITACHI 日立】一對一冷暖變頻精品系列 3-4坪(RAC-25YK1/RAS-25YK1)|null|28990|23192|20221204|品牌名稱HITACHI日立類型變頻適用於1坪~3坪1對1功能冷氣暖氣R410機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|其他品牌|MIDEA美的|MIDEA 美的|【MIDEA 美的】5-7坪變頻單冷分離式一對一冷氣(MVC-D50CA/MVS-D50CA)|33290|24590|22131|20221204|品牌名稱MIDEA美的類型變頻適用於4坪~6坪1對1功能冷氣R410機型效能5級能效 |null|null
Home|家電|冷氣/暖氣|大金空調|1級能效|DAIKIN 大金|【DAIKIN 大金】6.0KW吊隱埋入型變頻冷暖分離式冷氣空調(RXV60SVLT/FDXV60RVLT)|69900|66188|59569|20221204|品牌名稱DAIKIN大金類型變頻適用於不限1對1功能冷氣暖氣清淨除溼R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|其他品牌|GREE格力|GREE 格力|【GREE 格力】變頻冷專分離式冷氣6坪(GPR-41CO/GPR-41CI)|39990|33124|28486|20221204|品牌名稱GREE格力類型變頻適用於4坪~6坪1對1功能冷氣R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|其他品牌|GREE格力|GREE 格力|【GREE 格力】11-13坪時尚型變頻分離式冷氣(GSE-72CO/GSE-72CI)|39900|35310|30366|20221204|品牌名稱GREE格力類型變頻適用於不限1對1功能冷氣清淨除溼R32機型效能3級能效 |null|null
Home|家電|冷氣/暖氣|其他品牌|MAXE萬士益|MAXE 萬士益|【MAXE 萬士益】VH系列 變頻冷暖分離式冷氣 MAS-112VH/RA-112VH(MAS-112VH/RA-112VH)|null|76806|69125|20221204|品牌名稱MAXE萬士益類型變頻適用於10坪~12坪13坪~15坪16坪~19坪1對1功能冷氣暖氣除溼R410機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|其他品牌|MAXE萬士益|MAXE 萬士益|【MAXE 萬士益】13坪變頻冷暖分離式冷氣(MAS-80PH32/RA-80PH32)|59900|51136|43465|20221204|品牌名稱MAXE萬士益類型變頻適用於13坪~15坪1對1功能冷氣暖氣R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|日立空調|變頻分離式|HITACHI 日立|【HITACHI 日立】4-6坪一對一尊榮型3.6KW變頻冷暖分離式冷氣空調(RAC-36NP/RAS-36NT)|49900|48690|42847|20221204|品牌名稱HITACHI日立類型變頻適用於不限1對1功能冷氣暖氣清淨除溼R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|大金空調|冷暖分離式|DAIKIN 大金|【DAIKIN 大金】3-4坪R32一級變頻冷暖大關系列分離式空調(RXV28UVLT/FTXV28UVLT)|42900|37130|33417|20221204|品牌名稱DAIKIN大金類型變頻適用於1坪~3坪4坪~6坪1對1功能冷氣暖氣R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|冷氣遙控器|其他|KINYO|【KINYO】三洋冷氣遙控器(CAV-N5)|599|388|329|20221204|品牌名稱KINYO適用於其他 |null|null
Home|家電|冷氣/暖氣|其他品牌|GREE格力|GREE 格力|【GREE 格力】變頻冷暖分離式冷氣4坪(GSB-29HO/GSB-29HI)|39990|20189|17362|20221204|品牌名稱GREE格力類型變頻適用於4坪~6坪1對1功能冷氣暖氣R32機型效能5級能效 |null|null
Home|家電|冷氣/暖氣|其他品牌|GREE格力|GREE 格力|【GREE 格力】GPR系列 冷專變頻分離式冷氣(GPR-29CO/GPR-29CI)|null|23025|21183|20221204|品牌名稱GREE格力類型變頻適用於4坪~6坪1對1功能冷氣除溼R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|其他品牌|CHIMEI奇美|CHIMEI 奇美|【CHIMEI 奇美】5-8坪星爵系列變頻冷暖一對一分離式空調(RB-S36HT3/RC-S36HT3)|33600|33500|null|20221204|品牌名稱CHIMEI奇美類型變頻適用於4坪~6坪7坪~9坪1對1功能冷氣暖氣R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|冷氣遙控器|其他|Dr.AV 聖岡科技|【Dr.AV 聖岡科技】AI-K1北極熊 歌林 液晶 冷氣遙控器(日本IC 變頻/窗型/分離式 冷暖氣)|599|320|256|20221204|品牌名稱Dr.AV聖岡科技適用於其他 |null|null
Home|家電|冷氣/暖氣|其他品牌|品冠冷氣|品冠|【品冠】11-13坪 R32 一級能效變頻冷暖分離式(MKA-80PH32/KA-80PH32)|49490|46490|40911|20221204|品牌名稱品冠類型變頻適用於10坪~12坪1對1功能冷氣暖氣R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|大金空調|1級能效|DAIKIN 大金|【DAIKIN 大金】大關S系列14-16坪變頻冷暖分離式冷氣(RXV90SVLT/FTXV90SVLT)|null|94580|81470|20221204|品牌名稱DAIKIN大金類型變頻適用於13坪~15坪1對1功能冷氣暖氣清淨除溼R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|日立空調|1級能效|HITACHI 日立|【HITACHI 日立】3-4坪一級能效變頻冷專精品分離式冷氣(RAS-28YSK/RAC-28SK1)|32900|28290|24895|20221204|品牌名稱HITACHI日立類型變頻適用於1坪~3坪1對1功能冷氣R410機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|日立空調|1級能效|HITACHI 日立|【北區家電速配★HITACHI 日立】7-9坪變頻冷專分離式冷氣旗艦系列(RAC-63QK1/RAS-63HQK)|60190|57190|51471|20221204|品牌名稱HITACHI日立類型變頻適用於7坪~9坪1對1功能冷氣R410機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|日立空調|窗型系列|HITACHI 日立|【HITACHI 日立】3-5坪變頻雙吹式冷暖窗型冷氣(RA-36NV1)|42900|38100|33528|20221204|品牌名稱HITACHI日立類型雙吹式變頻適用於1坪~3坪功能冷氣暖氣R410機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|冷氣遙控器|其他| |SAMPO聲寶專用型冷暖氣遙控器|480|399|339|20221204|品牌名稱適用於其他 |null|null
Home|家電|冷氣/暖氣|禾聯空調|1級能效|HERAN 禾聯|【HERAN 禾聯】2-4坪 R32耀金防鏽一級變頻冷暖空調(HI-AR23H/HO-AR23H 2022新機)|22490|20490|null|20221204|品牌名稱HERAN禾聯類型變頻適用於1坪~3坪4坪~6坪1對1功能冷氣暖氣清淨除溼R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|歌林空調|窗型系列|Kolin 歌林|【Kolin 歌林】3-4坪二級冷專變頻右吹窗型冷氣KD-222DCR01(含基本安裝-限台北市/新北市)|36900|19500|17550|20221204|品牌名稱Kolin歌林類型右吹式變頻適用於1坪~3坪功能冷氣R410機型效能2級能效 |null|null
Home|品牌旗艦|LG樂金|雙迴轉變頻冷氣|全系列|LG 樂金|【LG 樂金】8-9坪◆旗艦系列 WiFi雙迴轉變頻單冷分離式空調(LSU52DCO+LSN52DCO)|48900|41565|null|20221204|品牌名稱LG樂金類型變頻適用於7坪~9坪1對1功能冷氣除溼R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|國際牌空調|1級能效|Panasonic 國際牌|【Panasonic 國際牌】5-7坪 R32 一級能效變頻冷暖窗型右吹式冷氣(CW-R40HA2)|42500|39500|35550|20221204|品牌名稱Panasonic國際牌類型右吹式變頻適用於4坪~6坪功能冷氣暖氣R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|其他品牌|CHENBO詮寶|CHENBO 詮寶|【CHENBO 詮寶】3-5坪一級能效R410變頻冷暖分離式冷氣(AMV-28RN/AUV-28RN)|29900|21800|18748|20221204|品牌名稱CHENBO詮寶類型變頻適用於1坪~3坪1對1功能冷氣暖氣R410機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|其他品牌|華菱冷氣|華菱|【華菱】5-6坪R32一級變頻冷暖精緻系列分離式空調(BHO-41KIGSH/BHI-41KIGSH)|39900|31500|27090|20221204|品牌名稱華菱類型變頻適用於4坪~6坪1對1功能冷氣暖氣R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|其他品牌|CHENBO詮寶|CHENBO 詮寶|【CHENBO 詮寶】4-6坪一級能效R410變頻冷暖分離式冷氣(AMV-38RN/AUV-38RN)|36900|26000|22360|20221204|品牌名稱CHENBO詮寶類型變頻適用於4坪~6坪1對1功能冷氣暖氣R410機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|其他品牌|GREE格力|GREE 格力|【GREE 格力】8-10坪 極精品系列冷暖分離式冷氣(GKQ-63HO/GKQ-63HI)|null|45714|39314|20221204|品牌名稱GREE格力類型變頻適用於7坪~9坪1對1功能冷氣暖氣R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|大金空調|變頻分離式|DAIKIN 大金|【DAIKIN 大金】特惠★大關U系列3-5坪變頻冷暖分離式冷氣(RXV28UVLT/FTXV28UVLT)|null|39130|35217|20221204|品牌名稱DAIKIN大金類型變頻適用於1坪~3坪4坪~6坪1對1功能冷氣暖氣清淨除溼R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|大金空調|冷暖分離式|DAIKIN 大金|【DAIKIN 大金】5-6坪+6-8坪R32一級變頻冷暖一對二分離式空調(2MXP85WVLT/CTXP41WVLT+CTXP50WVLT)|139000|116500|102520|20221204|品牌名稱DAIKIN大金類型變頻適用於4坪~6坪7坪~9坪1對2功能冷氣暖氣R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|其他品牌|Bd冰點|BD 冰點|【BD 冰點】2-4坪*2變頻R32冷暖分離式冷氣一對二(FIP-22HSA+FIP-22HSA/F2P-52HSA)|62000|60000|51000|20221204|品牌名稱BD冰點類型變頻適用於1坪~3坪1對2功能冷氣暖氣R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|其他品牌|GREE格力|GREE 格力|【GREE 格力】GKS系列 冷暖變頻分離式冷氣(GKS-80HO/GKS-80HI)|55500|49875|46383|20221204|品牌名稱GREE格力類型變頻適用於13坪~15坪1對1功能冷氣暖氣除溼R32機型效能1級能效 |null|null
Home|品牌旗艦|TECO東元|空調|1級能效|TECO 東元|【TECO 東元】中區家電速配★ 6-8坪 R32一級變頻冷暖4.1KW分離式空調(MA40IH-HL/MS40IH-HL)|33900|30900|24900|20221204|品牌名稱TECO東元類型變頻適用於4坪~6坪7坪~9坪1對1功能冷氣暖氣清淨除溼R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|冷氣遙控器|其他|KINYO|【KINYO】東元冷氣遙控器(CAV-T3)|599|388|329|20221204|品牌名稱KINYO適用於東元 |null|null
Home|家電|冷氣/暖氣|其他品牌|GREE格力|GREE 格力|【GREE 格力】GKS系列 冷暖變頻分離式冷氣(GKS-36HO/GKS-36HI)|29500|26912|25028|20221204|品牌名稱GREE格力類型變頻適用於4坪~6坪1對1功能冷氣暖氣除溼R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|國際牌空調|變頻分離式|Panasonic 國際牌|【Panasonic 國際牌】10-12坪 R32 一級能效變頻冷專分離式冷氣(CU-RX71JCA2/CS-RX71JA2)|69700|66700|60030|20221204|品牌名稱Panasonic國際牌類型變頻適用於10坪~12坪1對1功能冷氣R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|其他品牌|MAXE萬士益|MAXE 萬士益|【MAXE 萬士益】3-4坪變頻冷專右吹窗型冷氣(MH-29MV32)|null|19995|null|20221204|品牌名稱MAXE萬士益類型右吹式變頻適用於1坪~3坪功能冷氣除溼R32機型效能2級能效 |null|null
Home|家電|冷氣/暖氣|大金空調|冷暖分離式|DAIKIN 大金|【DAIKIN 大金】3-4坪+3-4坪R32一級變頻冷暖一對二分離式空調(2MXP50TVLT/CTXP25TVLT+CTXP25TVLT)|79900|66900|58872|20221204|品牌名稱DAIKIN大金類型變頻適用於1坪~3坪1對2功能冷氣暖氣R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|國際牌空調|1級能效|Panasonic 國際牌|【Panasonic 國際牌】7-8坪 R32 一級能效變頻冷專分離式冷氣(CU-RX50JCA2/CS-RX50JA2)|55700|52700|45322|20221204|品牌名稱Panasonic國際牌類型變頻適用於7坪~9坪1對1功能冷氣R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|大金空調|1級能效|DAIKIN 大金|【DAIKIN 大金】4-6坪大關S型3.5KW變頻冷暖分離式冷氣空調(RXV36SVLT/FTXV36SVLT)|39980|38480|33092|20221204|品牌名稱DAIKIN大金類型變頻適用於不限1對1功能冷氣暖氣清淨除溼R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|其他品牌|GREE格力|GREE 格力|【GREE 格力】變頻冷專分離式冷氣3坪(GSB-23CO/GSB-23CI)|19990|18133|15594|20221204|品牌名稱GREE格力類型變頻適用於1坪~3坪1對1功能冷氣R32機型效能5級能效 |null|null
Home|家電|冷氣/暖氣|其他品牌|MAXE萬士益|MAXE 萬士益|【MAXE 萬士益】3-4坪 R32 變頻冷專分離式(MAS-28SC32/RA-28SC32)|20500|17300|14705|20221204|品牌名稱MAXE萬士益類型變頻適用於1坪~3坪1對1功能冷氣R32機型效能5級能效 |null|null
Home|家電|冷氣/暖氣|其他品牌|GREE格力|GREE 格力|【GREE 格力】10-12坪 極豪華系列冷專分離式冷氣(GSD-72CO/GSD-72CI)|null|36190|31123|20221204|品牌名稱GREE格力類型變頻適用於10坪~12坪1對1功能冷氣R32機型效能2級能效 |null|null
Home|家電|冷氣/暖氣|大金空調|冷暖分離式|DAIKIN 大金|【DAIKIN 大金】2-4坪+2-4坪一對二變頻冷暖分離式冷氣(2MXM56RVLT/FTXM22RVLT+FTXM22RVLT)|77900|73900|63554|20221204|品牌名稱DAIKIN大金類型變頻適用於1坪~3坪1對2功能冷氣暖氣清淨除溼R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|其他品牌|GREE格力|GREE 格力|【GREE 格力】變頻冷暖分離式冷氣8坪(GSB-63HO/GSB-63HI)|39990|35662|30669|20221204|品牌名稱GREE格力類型變頻適用於10坪~12坪1對1功能冷氣暖氣R32機型效能5級能效 |null|null
Home|家電|冷氣/暖氣|其他品牌|MAXE萬士益|MAXE 萬士益|【MAXE 萬士益】變頻單冷13-14坪分離式冷氣MAS-80MV5/RA-80MV5(首創頂極材料安裝)|49900|40900|null|20221204|品牌名稱MAXE萬士益類型變頻適用於13坪~15坪1對1功能冷氣清淨除溼R410機型效能4級能效 |null|null
Home|家電|冷氣/暖氣|台灣三洋空調|變頻分離式|SANLUX 台灣三洋|【SANLUX 台灣三洋】3-5坪+3-5坪一對二變頻冷暖分離式冷氣(SAC-BV52HR/SAE-V28HR/SAE-V28HR)|47900|44900|39900|20221204|品牌名稱SANLUX台灣三洋類型變頻適用於不限1對2功能冷氣暖氣清淨除溼R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|聲寶空調|1級能效|SAMPO 聲寶|【SAMPO 聲寶】變頻冷專分離式一對一冷氣3坪(AU-NF22D/AM-NF22D)|29990|22900|20610|20221204|品牌名稱SAMPO聲寶類型變頻適用於1坪~3坪1對1功能冷氣R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|國際牌空調|變頻分離式|Panasonic 國際牌|【Panasonic 國際牌】4-5坪+4-5坪R32一級變頻冷專一對二分離式空調(CU-2J71BCA2+CS-LJ36BA2+CS-LJ36BA2)|null|86900|78210|20221204|品牌名稱Panasonic國際牌類型變頻適用於4坪~6坪1對2功能冷氣R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|其他品牌|GREE格力|GREE 格力|【GREE 格力】變頻冷暖分離式冷氣13坪(GSB-80HO/GSB-80HI)|59990|45850|39431|20221204|品牌名稱GREE格力類型變頻適用於13坪~15坪1對1功能冷氣暖氣R32機型效能5級能效 |null|null
Home|家電|冷氣/暖氣|其他品牌|GREE格力|GREE 格力|【GREE 格力】4-6坪 新時尚系列分離式一對一冷專空調(GSB-41CO/GSB-41CI)|null|30520|25331|20221204|品牌名稱GREE格力類型變頻適用於4坪~6坪1對1功能冷氣R32機型效能4級能效 |null|null
Home|家電|冷氣/暖氣|聲寶空調|冷暖分離式|SAMPO 聲寶|【SAMPO 聲寶】變頻冷暖分離式一對一冷氣8坪(AU-PF50DC/AM-PF50DC)|49990|45400|40860|20221204|品牌名稱SAMPO聲寶類型變頻適用於7坪~9坪1對1功能冷氣暖氣R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|大金空調|冷暖分離式|DAIKIN 大金|【DAIKIN 大金】★6-8坪經典V型4.0KW變頻冷暖分離式冷氣(RHF40VVLT/FTHF40VVLT)|44780|43280|38952|20221204|品牌名稱DAIKIN大金類型變頻適用於不限1對1功能冷氣暖氣清淨除溼R32機型效能1級能效 |null|null
Home|家電|冷氣/暖氣|歌林空調|窗型系列|Kolin 歌林|【Kolin 歌林】4坪右吹冷專窗型冷氣(KD-28206)|19990|17650|15532|20221204|品牌名稱Kolin歌林類型右吹式定頻適用於1坪~3坪功能冷氣一般型效能無能效標章 |null|null
Home|家電|冷氣/暖氣|其他品牌|Bd冰點|BD 冰點|【BD 冰點】8坪變頻冷暖分離式冷氣(FI-50HSA/FU-50HSA)|39990|39526|34782|20221204|品牌名稱BD冰點類型變頻適用於7坪~9坪1對1功能冷氣暖氣一般型效能1級能效 |null|null
